temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_3_diff_reaction_7_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_5_diff_reaction_7_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion,rate_10_diff_reaction_7_conversion
272.02441,0.9999811258433647,0.9964700709894804,0.8855228639720778,0.24017075191429862,0.04042265712202457,1.298309916759428e-29,1.0480278177138884e-09,1.5492603672636465e-11,0.997914169489934,0.8816723978746945,0.2601705945257741,0.030944394239218125,0.008781947999080473,4.5112273218708013e-51,1.4012751740640016e-12,1.1512766184636202e-11,0.9924917458019149,0.3449824268161553,0.05513370780721228,0.014322982728886059,1.7650724861460774e-05,2.3024417849054487e-45,1.0701853842249033e-15,4.780056437780263e-17
272.97932,0.9999843985840872,0.9970783447981582,0.9093757506303626,0.26048131272845715,0.04358728125173556,3.369330453013187e-29,1.3305440499700363e-09,1.966962788578101e-11,0.9981619922124126,0.895739749838238,0.2834289679807435,0.03390189438112825,0.009396484893383192,1.487810579941331e-50,1.779567708198857e-12,1.39353465627384e-11,0.9935682440833841,0.36513940220624497,0.06054082879830242,0.01548149060298397,1.988842200680013e-05,5.106724340200158e-45,1.3590308127724451e-15,6.06959037614766e-17
273.93424,0.9999871042813653,0.9975824938709005,0.9300006078624892,0.28182680657773207,0.04698611041631686,8.758560688237056e-29,1.689492529429751e-09,2.4975213000431785e-11,0.9983805039542021,0.9084524583398601,0.307809938967587,0.03713134855907608,0.010050852882687015,4.9008272920299255e-50,2.2594198596059527e-12,1.6867489302010043e-11,0.9944934653117063,0.38566175646338013,0.06640164219717318,0.01672581387516321,2.241272075696128e-05,1.1308687124606203e-44,1.7255435676627702e-15,7.705889743319735e-17
274.88915,0.9999893410861198,0.9980001208621342,0.9471953054240455,0.30420723346212336,0.0506305692516158,2.2717925628732003e-28,2.1452551886806506e-09,3.17196008580387e-11,0.9985731435702707,0.9198723331220857,0.33326184995202,0.04064975390031398,0.010750742123420667,1.6175286992637194e-49,2.8687775632393957e-12,2.041715252981754e-11,0.9952878739306432,0.40648835973093816,0.07274589832564621,0.01806667947018394,2.525669052788519e-05,2.5090826645508526e-44,2.1909056469893655e-15,9.786482316147803e-17
275.84407,0.9999911901767541,0.9983459204847139,0.9610143338804847,0.327622593381631,0.05454350702932704,5.91038112933008e-28,2.722743278663157e-09,4.026249214434079e-11,0.9987429518257763,0.9300736628831445,0.35972666306749007,0.04449110465934667,0.011501842772012879,5.337333430416457e-49,3.645810876597477e-12,2.4713885999000584e-11,0.995969371280286,0.42755595189785134,0.07959590992508778,0.019514814312806328,2.8458912304836342e-05,5.552638475416782e-44,2.7820759574166675e-15,1.24251505009584e-16
276.79898,0.9999927186948359,0.9986321406630866,0.9717454083039054,0.352072886336255,0.05873634838529792,1.5372999822600015e-27,3.4587575109938025e-09,5.109847530222923e-11,0.9988926173887018,0.9391395368963104,0.3871412780322487,0.0486723979634265,0.012304154828463651,1.7608854192982192e-48,4.627326640839264e-12,2.989587611258817e-11,0.9965535660825005,0.448799749968041,0.08697398973686415,0.021070218403030378,3.206347864240269e-05,1.230971521274806e-43,3.5330740716402762e-15,1.5773604172853572e-16
277.7539,0.9999939821752974,0.9988689729754169,0.979831057948098,0.37742874569660584,0.06322623027329943,3.99735200046198e-27,4.392929421259622e-09,6.485702653174733e-11,0.999024515579558,0.9471582861146552,0.4154387858460247,0.053210630939805825,0.013163368449201712,5.813043837770446e-48,5.874669591229868e-12,3.62006307507864e-11,0.9970540229951201,0.4701540637373356,0.09493220082416326,0.02274361866561625,3.612550523381921e-05,2.724036636039225e-43,4.483054592196636e-15,2.0026898885535953e-16
278.70881,0.9999950265294784,0.9990647267012877,0.9857731974281291,0.40369017146268343,0.06803028964710259,1.0382045145376883e-26,5.576213840929659e-09,8.234747237580792e-11,0.9991407449482043,0.9542204098038444,0.44454937373155123,0.05815679497024172,0.014079483634227062,1.9235019671826717e-47,7.456000544730526e-12,4.3844066168328096e-11,0.9974825027859028,0.4915528782404504,0.10341104254334177,0.024545742025324113,4.0705619341644347e-05,6.045149423367771e-43,5.6897866047952554e-15,2.542885408113383e-16
279.66373,0.9999958897404339,0.9992271889771804,0.9900548033412021,0.43072779700509833,0.07316566346047837,2.697309364022744e-26,7.0765505452959745e-09,1.0455898972019335e-10,0.9992431580563228,0.9604159071609497,0.47440090786797884,0.06351089005473419,0.015058190539968432,6.333579741229732e-47,9.466744645086964e-12,5.3085281870892633e-11,0.997849176830877,0.5129304249674791,0.11248489069895383,0.026487315406914128,4.586444822843656e-05,1.3395623834515679e-42,7.223876769747755e-15,3.230998055897666e-16
280.61864,0.9999966032044048,0.9993616864350917,0.9930940205113865,0.4585416223238505,0.07864948866719777,7.010981972683888e-26,8.984525901414648e-09,1.3275053096499024e-10,0.9993333906302311,0.9658322238090079,0.5049189124395405,0.06932390757504028,0.016105179322854542,2.090601064677654e-46,1.2022775281133285e-11,6.426974386605252e-11,0.998162827437609,0.534221724004188,0.12215374529099948,0.028579065735146472,5.1651596018107316e-05,2.9666205213358704e-42,9.175188109268927e-15,4.1033298377344343e-16
281.57356,0.9999971928807885,0.9994724803806185,0.9952275718513096,0.4871316474189399,0.08447605294933715,1.8212800232310572e-25,1.1407711220164772e-08,1.6854074919602429e-10,0.999412885824714,0.9705526496809278,0.5360259064802423,0.07561284465841238,0.017220449982885404,6.884163862554894e-46,1.526723016848808e-11,7.77861014123268e-11,0.9984310228494642,0.5553631010960152,0.1324919821240329,0.030820993010021128,5.8210363513067493e-05,6.574861215349881e-42,1.1652840007476727e-14,5.208644642049345e-16
282.52847,0.9999976802360281,0.9995640984509581,0.9967133716696726,0.516368505660977,0.09070247948613314,4.727574035432464e-25,1.4481986052130466e-08,2.1395296077057747e-10,0.9994829172193427,0.9746552646397183,0.5676397660259977,0.08241169555935518,0.01841538283291847,2.2734878180868965e-45,1.9384143512946688e-11,9.415255352107427e-11,0.9986602776290331,0.5762926867125191,0.14342522539349992,0.033234551081058446,6.559586640655208e-05,1.457615888165151e-41,1.4798045784994404e-14,6.611960986743278e-16
283.48339,0.9999980830135005,0.9996397366253083,0.9977421575001277,0.5461228304205724,0.09732876827758576,1.2290803728602268e-24,1.8388523131423892e-08,2.715050704888231e-10,0.9995446081027881,0.978212241417008,0.5996709367411693,0.08975445453237342,0.019689977872953738,7.488884142177333e-45,2.4612078173873426e-11,1.139736657055468e-10,0.9988561912886081,0.5969508775743033,0.1549534750994005,0.03581973994825841,7.391833608503097e-05,3.228237979392186e-41,1.8790531486251537e-14,8.394552019192326e-16
284.4383,0.9999984158838374,0.9997023245512668,0.9984516150619759,0.5763946216977259,0.10441204250293165,3.1971219874218097e-24,2.334812672774424e-08,3.447940852081516e-10,0.9995989491274755,0.981289544054614,0.6320180475418002,0.09765811870471944,0.02104992525941994,2.4745710214535394e-44,3.1244125664201614e-11,1.3794036998088942e-10,0.9990235726564316,0.6172807898724575,0.16715110704628885,0.0385872865363812,8.328800393497408e-05,7.152319370760209e-41,2.38549546667851e-14,1.0653945516247808e-15
285.39322,0.9999986909747094,0.9997539928816328,0.9989394591859444,0.6071838794924377,0.11189517898293418,8.300299662389634e-24,2.9632555942259748e-08,4.37866637643127e-10,0.9996468138818942,0.983946849385554,0.6645615733372106,0.1061736794581503,0.022500915148745807,8.162932208267864e-44,3.969606696739478e-11,1.669595146169799e-10,0.9991665470367164,0.6372286638738289,0.17994374542961084,0.04155864469494714,9.387021703608631e-05,1.5861865873552652e-40,3.027374196784159e-14,1.3525596723536548e-15
286.34813,0.9999989183102058,0.9997967391034045,0.9992742396235731,0.6383612371753179,0.11989242407606664,2.1573138458270074e-23,3.761547953907674e-08,5.561182380798349e-10,0.999688972471101,0.9862377096353646,0.6971550548589079,0.11531813391991838,0.024048637697360063,2.6953698375946646e-43,5.0397315230308715e-11,2.0211068088748236e-10,0.9992886513342242,0.6567442645263929,0.19340576605392054,0.044744541348716395,0.00010577520677483758,3.519514492370731e-40,3.842560184018332e-14,1.7172051935810741e-15
287.30305,0.9999991061773087,0.9998320280403812,0.9995036524915065,0.6697973281169773,0.12834665460309239,5.601386671309777e-23,4.7749829353475626e-08,7.06293274375882e-10,0.9997261038297087,0.9882098209797976,0.7296136652175987,0.12512547634452836,0.02569878306169144,8.882261555388223e-43,6.396131780559453e-11,2.446461830698472e-10,0.9993929153603713,0.6757812179123815,0.20746279311466384,0.04815570342244913,0.00011916832023093275,7.79772030198416e-40,4.882403726789483e-14,2.1799203126423165e-15
288.25796,0.9999992614252942,0.999861191350562,0.999660702598884,0.7013627856880263,0.1373149937432481,1.4560552858529074e-22,6.065838665896695e-08,8.964850119603969e-10,0.9997588064957527,0.9899054156340005,0.7617004403212452,0.135629700986485,0.02746273155459739,2.933479615966444e-42,8.120600449678704e-11,2.9603425169625743e-10,0.9994819336001323,0.694297344932251,0.22211482661184073,0.05180285784090552,0.00013427002017731167,1.727294122260451e-39,6.198255123506061e-14,2.765086973750211e-15
289.21288,0.9999993897155561,0.9998852943603461,0.9997681370672171,0.7327988766296858,0.14679744149653373,3.778802075131985e-22,7.702054920847129e-08,1.1383837231198982e-09,0.9997876077548962,0.9913616798618138,0.7931118235598204,0.146864802100293,0.02934617333250665,9.670033201249923e-42,1.0308562674134354e-10,3.582181330593085e-10,0.9995579261024664,0.7122549109907482,0.2373618665454512,0.05569673152884572,0.00015130076938691414,3.8233278410643466e-39,7.867139821780747e-14,3.512799929610298e-15
290.16779,0.9999994957276881,0.999905269230333,0.9998415926455301,0.763976234312566,0.1567939978629493,9.831674250149876e-22,9.77987971519595e-08,1.4454781835695997e-09,0.9998129724224882,0.9926112181355189,0.8234666403277633,0.1588477768132047,0.03134910839541922,3.1912164583400315e-41,1.308952400615275e-10,4.3378882221579417e-10,0.9996227921494814,0.7296208701446536,0.2532039129154952,0.05984805141102989,0.00017048103063268006,8.474799929368881e-39,9.991758418430444e-14,4.46098664899809e-15
291.12271,0.9999995833290131,0.999921781789522,0.9998917968988283,0.7946361254778882,0.16730466284249484,2.550735455218109e-21,1.2418207655704265e-07,1.8353038017392792e-09,0.9998353099959625,0.9936824992147256,0.8523058753021736,0.17159562225247246,0.03348860721262127,1.0515780413496454e-40,1.6620254324744736e-10,5.249054817130426e-10,0.9996781556345106,0.7463670058684938,0.26956658991741866,0.06427827133697839,0.0001920863823807842,1.8811404570045628e-38,1.2687649084874166e-13,5.663829230164318e-15
292.07762,0.9999996557159245,0.999935364701113,0.9999261002769299,0.824261083608094,0.17838655961440697,6.635566015674417e-21,1.5764241588838197e-07,2.3298922446304526e-09,0.999854981354552,0.9946003048804898,0.8791138372605274,0.185142332672601,0.03576466978411283,3.467533691479774e-40,2.109841999909789e-10,6.354546041362445e-10,0.9997254050019565,0.7624700618205039,0.2864498975512214,0.06899811823145136,0.0002164475187906363,4.168592780265435e-38,1.6108862716337271e-13,7.191764400834932e-15
293.03254,0.9999997155299529,0.9999466038946256,0.99994953398946,0.8525923754444044,0.19003968817868572,1.7253837052378772e-20,2.0016139192532924e-07,2.959368444673765e-09,0.9998723043725634,0.9953861402317955,0.903369760137449,0.19948790807359032,0.03819436657918006,1.1444022187147501e-39,2.6783032133664903e-10,7.693226820705905e-10,0.999765726500773,0.7779117558422776,0.3038538358169036,0.07402904594396914,0.00024384001832841119,9.231614868152471e-38,2.045438171915251e-13,9.1314835182111e-15
293.98745,0.9999997649542928,0.9999558855508796,0.9999655398299736,0.8789831678398715,0.20226404853533106,4.4829303861061415e-20,2.541168968031066e-07,3.75520621187138e-09,0.9998875591705052,0.9960587988705388,0.924629331046933,0.2146663427099451,0.04077769759782297,3.777666049015314e-39,3.4008078731555834e-10,9.312598731202027e-10,0.999800133782742,0.7926787807279778,0.32177840471446517,0.07937105447453172,0.0002747048065399885,2.042960322888561e-37,2.596812001076003e-13,1.1591350778794284e-14
294.94237,0.9999998057931246,0.9999635559009544,0.9999764708166667,0.9029159942769373,0.21511676386357967,1.1645686494917483e-19,3.226228368892666e-07,4.7668643905124174e-09,0.9999009924608485,0.9966340990220955,0.9426158544873571,0.23067763658166546,0.04353173330932775,1.2457210421705037e-38,4.314162820436135e-10,1.1273118324175997e-09,0.9998294927757226,0.8067626822273876,0.34014922843935186,0.08504559767265946,0.00030948280897124804,4.531402180829259e-37,3.29645981689116e-13,1.471765784786146e-14
295.89728,0.9999998395376192,0.9999698945930303,0.9999839353443257,0.9240027548674331,0.22854071098419487,3.029631342361155e-19,4.098122151807431e-07,6.052794342029469e-09,0.9999128215316413,0.9971259490417782,0.9572851110388723,0.2475387868160036,0.04646216387012312,4.109075886769174e-38,5.479712790473257e-10,1.364387880114232e-09,0.9998545429016917,0.8201597290491581,0.3589663069915638,0.0910634024631125,0.00034867006686130423,1.0044257989190189e-36,4.182252464436955e-13,1.8683787439814967e-14
296.8522,0.9999998674196935,0.9999751280089668,0.9999890322806017,0.94198471635258,0.24259301307641332,7.86964066189342e-19,5.2021435003034e-07,7.684936203570342e-09,0.9999232378679758,0.997545728493024,0.968831445157772,0.26521579915845495,0.049580369593066546,1.3555590307119255e-37,6.958802518532062e-10,1.6515564989088776e-09,0.9998759157093937,0.8328706633285853,0.37815526456654674,0.09744592269541118,0.0003928177371425068,2.22950486744367e-36,5.311959029422897e-13,2.3722722577132946e-14
297.80711,0.9999998904577958,0.999979455897464,0.9999925123741644,0.956732512102988,0.25727367014023506,2.0455953313159355e-18,6.60623218967263e-07,9.757711405141532e-09,0.9999324100491623,0.9979048169392705,0.9776325334875466,0.2837426678635241,0.052897730791015486,4.47457055786405e-37,8.83322498496603e-10,1.9991816690287116e-09,0.9998941502975379,0.8449004537107044,0.3977161011643006,0.10419315836955548,0.0004425872081336752,4.9380781205098916e-36,6.743348597558492e-13,3.0116210170719196e-14
298.76203,0.9999999094931642,0.9999830247409015,0.9999948883860682,0.9683496354221692,0.27252555899642344,5.3065945182348375e-18,8.383989643148188e-07,1.2388022669608228e-08,0.9999404866006357,0.9982120651520799,0.9841605238693002,0.3031193929312111,0.05641993762039866,1.475196919651285e-36,1.121203749691314e-09,2.4197865332482378e-09,0.9999097069549676,0.8562579432052464,0.4176488167848255,0.11132656333506578,0.0004988052152333339,1.0939051370236113e-35,8.559865403757477e-13,3.824352490832884e-14
299.71694,0.9999999252212247,0.9999859810216596,0.9999965105318592,0.9772371228612309,0.288405802824215,1.3796634506634225e-17,1.0642987171609168e-06,1.572874278840952e-08,0.9999475983479078,0.9984737951111398,0.988897253941523,0.32334597436151596,0.06016406055050226,4.862647963484534e-36,1.4238377769991984e-09,2.929348894417684e-09,0.9999229785720438,0.8669555158103546,0.43787903562356717,0.11884613759194204,0.0005621882624535375,2.4242644379995997e-35,1.0870628832137812e-12,4.853812357596773e-14
300.67186,0.9999999382163794,0.999988417955798,0.9999976179502095,0.9838477576230367,0.3049144016236099,3.5879892158400824e-17,1.3513442677698685e-06,1.9968714621558398e-08,0.9999538604717515,0.998697593192075,0.9922764166706645,0.34442241215443864,0.06414147989418376,1.6047627825198092e-35,1.8075831764909528e-09,3.5468693829535384e-09,0.9999343004473021,0.8770086786768765,0.45840675768052563,0.1267733349897046,0.0006332875067266352,5.372110946637043e-35,1.3804014628720623e-12,6.165019135264462e-14
301.62677,0.9999999489534894,0.9999904287593766,0.999998373953997,0.9886601962363277,0.3219942322153714,9.320482523371205e-17,1.7159543951705882e-06,2.5364224907643928e-08,0.9999593744366315,0.9988885169786356,0.994656763918591,0.3663487063099792,0.06836357596430058,5.299001845417201e-35,2.2949330177637845e-09,4.2939396243290825e-09,0.9999439587568394,0.8864356807332798,0.4792319829557009,0.13511888245311365,0.0007132052619173264,1.189948535861995e-34,1.7526911263333383e-12,7.828409551561904e-14
302.58169,0.9999999578248667,0.9999920933318756,0.9999988900387243,0.9921013485780896,0.3397024177787361,2.4195215656685493e-16,2.1785110319506936e-06,3.21985379366856e-08,0.9999642295932039,0.9990516240545714,0.9963181174254596,0.3891248568281376,0.07284172907371021,1.7481042769089227e-34,2.9138332357718e-09,5.196469569112254e-09,0.9999521978379851,0.8952570713120708,0.5003360152312232,0.1438827799821691,0.0008035949988226601,2.6351589995121693e-34,2.2257557504212013e-12,9.936093173515337e-14
303.5366,0.9999999651546516,0.9999934649396146,0.9999992423371333,0.994533441210613,0.35798183513446746,6.286952180330265e-16,2.76732241781521e-06,4.087631698013983e-08,0.9999685046269029,0.999190707607695,0.9974700204098803,0.41258089243639023,0.07759300969169883,5.761914192998132e-34,3.6976826308260047e-09,6.289005818060305e-09,0.9999592260732965,0.9034953118518064,0.5216756272151096,0.15307575450163127,0.0009050078743749858,5.84142062416653e-34,2.825912363069982e-12,1.261810703692652e-13
