temperature;rate_3;rate_5;rate_10;rate_3_diff;rate_5_diff;rate_10_diff;rate_3_diff_reaction_0;rate_3_diff_reaction_1;rate_3_diff_reaction_2;rate_3_diff_reaction_3;rate_3_diff_reaction_4;rate_3_diff_reaction_5;rate_3_diff_reaction_6;rate_3_diff_reaction_7;rate_3_diff_cumulative;rate_5_diff_reaction_0;rate_5_diff_reaction_1;rate_5_diff_reaction_2;rate_5_diff_reaction_3;rate_5_diff_reaction_4;rate_5_diff_reaction_5;rate_5_diff_reaction_6;rate_5_diff_reaction_7;rate_5_diff_cumulative;rate_10_diff_reaction_0;rate_10_diff_reaction_1;rate_10_diff_reaction_2;rate_10_diff_reaction_3;rate_10_diff_reaction_4;rate_10_diff_reaction_5;rate_10_diff_reaction_6;rate_10_diff_reaction_7;rate_10_diff_cumulative
260.56543;74.23822;83.99221;87.97682;0.592193727;0.367453504;0.171806564;0.00039697;0.045790858;0.442187576;5.98E-02;2.11E-02;7.36E-35;2.24E-11;4.17E-13;0.569229225;0.013712081;0.220175136;0.129134654;5.35E-03;4.49E-03;1.48E-57;2.49E-14;4.69E-13;0.372869937;0.071410009;0.076651045;2.20E-02;3.96E-03;8.60E-06;9.41E-50;2.02E-17;1.07E-18;0.174070882
261.52034;73.64919;83.63547;87.81049;0.601167248;0.381135489;0.172120813;0.000328532;0.039024603;0.452682084;6.56E-02;2.28E-02;1.91E-34;2.85E-11;5.29E-13;0.580364835;0.012145731;0.21769034;0.143182876;5.88E-03;4.81E-03;4.88E-57;3.16E-14;5.67E-13;0.383703062;0.06357659;0.081453544;2.43E-02;4.28E-03;9.69E-06;2.08E-49;2.56E-17;1.36E-18;0.173642084
262.47526;73.0763;83.27998;87.64333;0.611659059;0.388519629;0.176092794;0.000271858;0.033104539;0.46198967;7.17E-02;2.46E-02;4.97E-34;3.61E-11;6.72E-13;0.591677871;0.01075148;0.213905682;0.158198361;6.45E-03;5.15E-03;1.61E-56;4.01E-14;6.87E-13;0.39444671;0.056333509;0.0862916;2.68E-02;4.62E-03;1.09E-05;4.62E-49;3.26E-17;1.72E-18;0.174079399
263.43017;72.48482;82.89322;87.47829;0.624372607;0.399484525;0.180017512;0.000224935;0.027969827;0.469929184;7.83E-02;2.65E-02;1.29E-33;4.59E-11;8.53E-13;0.602922928;0.009511901;0.208834161;0.174130434;7.07E-03;5.50E-03;5.31E-56;5.10E-14;8.31E-13;0.40505156;0.049698271;0.091129314;2.95E-02;5.00E-03;1.23E-05;1.02E-48;4.13E-17;2.19E-18;0.175381994
264.38509;71.89942;82.51831;87.29999;0.6327591;0.407674914;0.183831389;0.000186092;0.023549565;0.476244343;8.52E-02;2.86E-02;3.36E-33;5.82E-11;1.08E-12;0.613763744;0.008410965;0.202519276;0.190904748;7.75E-03;5.89E-03;1.75E-55;6.47E-14;1.01E-12;0.415476967;0.043670829;0.095928877;3.25E-02;5.40E-03;1.39E-05;2.27E-48;5.25E-17;2.78E-18;0.177530021
265.34;71.29779;82.12536;87.12033;0.638213253;0.418253163;0.189557688;0.000153941;0.019768929;0.480569566;9.24E-02;3.08E-02;8.72E-33;7.39E-11;1.38E-12;0.623744035;0.0074341;0.195037432;0.208421786;8.50E-03;6.30E-03;5.78E-55;8.22E-14;1.22E-12;0.425691862;0.038237201;0.100650836;3.57E-02;5.84E-03;1.56E-05;5.03E-48;6.66E-17;3.52E-18;0.180488036
266.29492;70.69258;81.72773;86.9403;0.639059136;0.426830045;0.19512781;0.000127334;0.016553089;0.482390469;1.00E-01;3.32E-02;2.27E-32;9.39E-11;1.75E-12;0.632252501;0.006568025;0.186497621;0.226559434;9.31E-03;6.74E-03;1.91E-54;1.04E-13;1.47E-12;0.435676939;0.033372176;0.105255238;3.93E-02;6.30E-03;1.76E-05;1.11E-47;8.46E-17;4.47E-18;0.184208864
267.24983;70.07356;81.31984;86.77541;0.644144285;0.439047685;0.201727053;0.000105317;0.013830524;0.481002044;1.08E-01;3.58E-02;5.89E-32;1.19E-10;2.22E-12;0.638483665;0.005800762;0.177040051;0.245174107;1.02E-02;7.21E-03;6.29E-54;1.32E-13;1.78E-12;0.445424339;0.029042841;0.109702004;4.31E-02;6.81E-03;1.98E-05;2.47E-47;1.07E-16;5.68E-18;0.188636886
268.20475;69.46584;80.9112;86.57141;0.644201191;0.447363697;0.207947759;8.71001E-05;0.011534654;0.475479302;1.16E-01;3.85E-02;1.53E-31;1.51E-10;2.82E-12;0.641411425;0.005121471;0.166831094;0.264106237;1.12E-02;7.71E-03;2.07E-53;1.68E-13;2.16E-12;0.454938028;0.025210936;0.11395207;4.72E-02;7.35E-03;2.24E-05;5.47E-47;1.36E-16;7.21E-18;0.193711508
269.15966;68.83397;80.47938;86.37524;0.640498357;0.458149338;0.214280454;7.20294E-05;0.00960512;0.464687536;1.24E-01;4.15E-02;3.98E-31;1.92E-10;3.57E-12;0.639800485;0.004520432;0.156057488;0.283183875;1.22E-02;8.25E-03;6.84E-53;2.13E-13;2.61E-12;0.464231469;0.021835559;0.117967746;5.16E-02;7.94E-03;2.52E-05;1.21E-46;1.73E-16;9.16E-18;0.199369462
270.11458;68.23234;80.04488;86.1628;0.634671491;0.470195015;0.221886109;5.95623E-05;0.007987995;0.447376852;1.32E-01;4.46E-02;1.03E-30;2.44E-10;4.54E-12;0.632303067;0.003988898;0.144917162;0.302230258;1.34E-02;8.82E-03;2.26E-52;2.71E-13;3.16E-12;0.473325986;0.018874741;0.121713723;5.64E-02;8.57E-03;2.84E-05;2.69E-46;2.20E-16;1.16E-17;0.205547325
271.06949;67.63471;79.58241;85.94571;0.622128721;0.482300431;0.229549953;4.92502E-05;0.006635927;0.422417872;1.41E-01;4.80E-02;2.69E-30;3.10E-10;5.76E-12;0.617695104;0.003519062;0.133610807;0.321068584;1.46E-02;9.44E-03;7.45E-52;3.44E-13;3.83E-12;0.482246921;0.016287181;0.125157313;6.15E-02;9.25E-03;3.20E-05;5.96E-46;2.79E-16;1.48E-17;0.212182586
272.02441;67.03845;79.13016;85.73242;0.605125628;0.49218149;0.235810483;4.07211E-05;0.005507685;0.389201857;1.49E-01;5.16E-02;6.98E-30;3.93E-10;7.32E-12;0.595278333;0.003103925;0.12233157;0.33952983;1.60E-02;1.01E-02;2.46E-51;4.37E-13;4.64E-12;0.491021148;0.014033053;0.12826922;6.69E-02;9.98E-03;3.60E-05;1.32E-45;3.54E-16;1.87E-17;0.219215183
272.97932;66.45308;78.65266;85.50992;0.584977313;0.502679565;0.238017691;3.36674E-05;0.004567793;0.348139971;1.57E-01;5.54E-02;1.81E-29;4.99E-10;9.29E-12;0.565379724;0.002737263;0.111257491;0.357456751;1.74E-02;1.08E-02;8.11E-51;5.55E-13;5.61E-12;0.499673274;0.012074941;0.131023615;7.27E-02;1.08E-02;4.06E-05;2.93E-45;4.50E-16;2.38E-17;0.226587501
273.93424;65.89675;78.18799;85.28315;0.548433189;0.509769153;0.245164288;2.78341E-05;0.003785875;0.301025922;1.65E-01;5.95E-02;4.71E-29;6.34E-10;1.18E-11;0.529715937;0.002413516;0.100543731;0.374709895;1.90E-02;1.15E-02;2.67E-50;7.04E-13;6.79E-12;0.508223896;0.010378086;0.133398637;7.88E-02;1.16E-02;4.58E-05;6.48E-45;5.71E-16;3.02E-17;0.234245151
274.88915;65.36916;77.69732;85.04482;0.508598857;0.52027722;0.2505513;2.30105E-05;0.003136143;0.250961722;1.73E-01;6.38E-02;1.22E-28;8.05E-10;1.50E-11;0.491318886;0.002127752;0.090318819;0.391169117;2.07E-02;1.23E-02;8.82E-50;8.94E-13;8.22E-12;0.516687088;0.008910778;0.135376305;8.53E-02;1.25E-02;5.16E-05;1.44E-44;7.25E-16;3.84E-17;0.242136262
275.84407;64.85505;77.18409;84.80574;0.468980974;0.529516144;0.257427212;1.9022E-05;0.00259676;0.201692828;1.81E-01;6.85E-02;3.18E-28;1.02E-09;1.90E-11;0.453872308;0.001875574;0.08068145;0.406736358;2.26E-02;1.32E-02;2.91E-49;1.14E-12;9.95E-12;0.525070003;0.007644267;0.136942772;9.21E-02;1.35E-02;5.81E-05;3.18E-44;9.21E-16;4.87E-17;0.25021184
276.79898;64.40848;76.68677;84.56186;0.431034822;0.539729482;0.263711628;1.57242E-05;0.002149352;0.156623221;1.89E-01;7.34E-02;8.27E-28;1.30E-09;2.41E-11;0.420726042;0.001653093;0.071701227;0.421333814;2.46E-02;1.41E-02;9.60E-49;1.44E-12;1.20E-11;0.533371454;0.006552837;0.138088139;9.92E-02;1.45E-02;6.54E-05;7.06E-44;1.17E-15;6.18E-17;0.258424739
277.7539;63.9855;76.18028;84.31463;0.400005775;0.548038045;0.272278968;1.29977E-05;0.001778477;0.11801246;1.96E-01;7.86E-02;2.15E-27;1.65E-09;3.06E-11;0.394093833;0.001456848;0.063419606;0.434902949;2.67E-02;1.51E-02;3.17E-48;1.83E-12;1.46E-11;0.541581915;0.00561356;0.138806509;1.07E-01;1.56E-02;7.37E-05;1.56E-43;1.48E-15;7.85E-17;0.266729946
278.70881;63.61796;75.65393;84.0548;0.375227496;0.559976808;0.277369268;1.07435E-05;1.47E-03;0.086727292;2.03E-01;8.41E-02;5.58E-27;2.09E-09;3.89E-11;0.374803254;0.001283782;0.055853736;0.447399135;2.91E-02;1.61E-02;1.05E-47;2.32E-12;1.77E-11;0.549681602;0.004806202;0.139095771;1.14E-01;1.68E-02;8.31E-05;3.47E-43;1.88E-15;9.97E-17;0.275083565
279.66373;63.31791;75.12519;83.78248;0.360237964;0.566901155;0.284415706;8.88004E-06;1.22E-03;0.062491311;2.09E-01;8.99E-02;1.45E-26;2.65E-09;4.94E-11;0.362545143;0.001131178;0.048999662;0.4587867;3.15E-02;1.72E-02;3.45E-47;2.95E-12;2.14E-11;0.557638789;0.004112935;0.138957527;1.22E-01;1.81E-02;9.36E-05;7.68E-43;2.39E-15;1.27E-16;0.283443297
280.61864;62.98112;74.57189;83.51362;0.354643802;0.572656992;0.288301148;7.33956E-06;1.01E-03;0.044358278;2.15E-01;9.60E-02;3.77E-26;3.37E-09;6.27E-11;0.356344063;0.000996641;0.042837188;0.46902965;3.42E-02;1.84E-02;1.14E-46;3.75E-12;2.59E-11;0.565404923;0.003518178;0.138396903;1.30E-01;1.95E-02;1.05E-04;1.70E-42;3.04E-15;1.61E-16;0.291767682
281.57356;62.61358;74.0262;83.23712;0.36107978;0.58219794;0.295315336;6.06613E-06;8.32E-04;0.031139816;2.21E-01;1.02E-01;9.79E-26;4.28E-09;7.96E-11;0.354984394;0.000878044;0.037333447;0.478081799;3.70E-02;1.96E-02;3.75E-46;4.76E-12;3.13E-11;0.572908409;0.003008313;0.137422386;1.39E-01;2.09E-02;1.19E-04;3.77E-42;3.86E-15;2.04E-16;0.300016899
282.52847;62.26458;73.47699;82.95557;0.368878469;0.587861264;0.301898276;5.01353E-06;6.88E-04;0.02168569;2.26E-01;1.09E-01;2.54E-25;5.43E-09;1.01E-10;0.357286055;0.000773514;0.032447233;0.485871789;4.00E-02;2.10E-02;1.24E-45;6.04E-12;3.79E-11;0.580043433;0.002571521;0.136045707;1.47E-01;2.25E-02;1.34E-04;8.36E-42;4.90E-15;2.59E-16;0.308152363
283.48339;61.90662;72.91043;82.65585;0.382947211;0.5917365;0.308093142;4.14346E-06;5.68E-04;0.015015435;2.30E-01;1.16E-01;6.61E-25;6.90E-09;1.28E-10;0.362232352;0.000681391;0.028131827;0.492285423;4.32E-02;2.24E-02;4.08E-45;7.67E-12;4.59E-11;0.586655236;0.002197538;0.134281597;1.55E-01;2.41E-02;1.51E-04;1.85E-41;6.22E-15;3.29E-16;0.316137852
284.4383;61.54967;72.3395;82.38015;0.397702107;0.594039007;0.315961256;3.42431E-06;4.70E-04;0.010354744;2.34E-01;1.24E-01;1.72E-24;8.76E-09;1.63E-10;0.368998967;0.00060021;0.024338125;0.49714109;4.65E-02;2.39E-02;1.35E-44;9.73E-12;5.55E-11;0.592518088;0.001877495;0.132147733;1.64E-01;2.58E-02;1.70E-04;4.10E-41;7.89E-15;4.17E-16;0.323939389
285.39322;61.1655;71.78398;82.07279;0.39540233;0.593399431;0.324301952;2.82992E-06;3.88E-04;0.00712023;2.38E-01;1.31E-01;4.46E-24;1.11E-08;2.07E-10;0.376931147;0.000528678;0.021016402;0.500159782;5.01E-02;2.55E-02;4.45E-44;1.24E-11;6.72E-11;0.597307236;0.001603725;0.129664422;1.72E-01;2.77E-02;1.92E-04;9.10E-41;1.00E-14;5.30E-16;0.331526552
286.34813;60.78178;71.22223;81.77914;0.397688333;0.59257071;0.33102292;2.33865E-06;3.21E-04;0.00488622;2.41E-01;1.40E-01;1.16E-23;1.41E-08;2.63E-10;0.38549821;0.000465652;0.018118219;0.500927549;5.38E-02;2.72E-02;1.47E-43;1.57E-11;8.14E-11;0.600562664;0.001369628;0.126854575;1.81E-01;2.97E-02;2.16E-04;2.02E-40;1.27E-14;6.73E-16;0.338872484
287.30305;60.39641;70.64269;81.44307;0.403962424;0.589955867;0.338462124;1.93263E-06;2.65E-04;0.003348349;2.43E-01;1.48E-01;3.01E-23;1.79E-08;3.34E-10;0.394243417;0.000410125;0.015597261;0.498854721;5.77E-02;2.90E-02;4.84E-43;1.99E-11;9.85E-11;0.601649402;0.001169516;0.12374329;1.89E-01;3.18E-02;2.43E-04;4.47E-40;1.62E-14;8.54E-16;0.345955148
288.25796;60.01499;70.0788;81.12024;0.407554868;0.584175191;0.346810321;1.59707E-06;2.19E-04;0.002292193;2.44E-01;1.57E-01;7.83E-23;2.28E-08;4.23E-10;0.402733578;0.000361209;0.013410314;0.493140004;6.18E-02;3.10E-02;1.60E-42;2.53E-11;1.19E-10;0.599721994;0.000998506;0.120357834;1.97E-01;3.40E-02;2.74E-04;9.90E-40;2.05E-14;1.08E-15;0.352757249
289.21288;59.61949;69.52038;80.78759;0.409845959;0.579247706;0.356611974;1.31975E-06;1.81E-04;0.001568038;2.43E-01;1.66E-01;2.03E-22;2.89E-08;5.38E-10;0.410514252;0.000318117;0.01151747;0.482759941;6.61E-02;3.31E-02;5.27E-42;3.21E-11;1.44E-10;0.593714533;0.000852398;0.116727097;2.05E-01;3.63E-02;3.09E-04;2.19E-39;2.60E-14;1.38E-15;0.359267218
290.16779;59.22886;68.97506;80.4477;0.409728998;0.571318825;0.359192747;1.09057E-06;1.50E-04;0.001072106;2.41E-01;1.75E-01;5.29E-22;3.67E-08;6.83E-10;0.417071506;0.000280159;0.009882492;0.466521625;7.05E-02;3.52E-02;1.74E-41;4.08E-11;1.75E-10;0.582393178;0.000727594;0.112881556;2.13E-01;3.87E-02;3.48E-04;4.86E-39;3.31E-14;1.75E-15;0.365478859
291.12271;58.871;68.43386;80.11029;0.413598945;0.560162672;0.367598205;9.01174E-07;1.24E-04;0.000732746;2.37E-01;1.84E-01;1.37E-21;4.66E-08;8.67E-10;0.421811227;0.000246724;0.008472671;0.443228726;7.50E-02;3.76E-02;5.73E-41;5.18E-11;2.11E-10;0.564522544;0.000621005;0.108852603;2.20E-01;4.13E-02;3.92E-04;1.08E-38;4.20E-14;2.22E-15;0.371391901
292.07762;58.45448;67.90203;79.76286;0.418012069;0.543195774;0.371817314;7.4466E-07;1.02E-04;0.000500668;2.29E-01;1.94E-01;3.57E-21;5.91E-08;1.10E-09;0.424069828;0.000217275;0.007258847;0.412010195;7.97E-02;4.00E-02;1.89E-40;6.57E-11;2.56E-10;0.539193934;0.00052999;0.10467248;2.27E-01;4.40E-02;4.42E-04;2.39E-38;5.33E-14;2.82E-15;0.377011293
293.03254;58.05212;67.37415;79.40127;0.418750143;0.529818261;0.379159332;6.1532E-07;8.44E-05;0.000342022;2.19E-01;2.04E-01;9.28E-21;7.51E-08;1.40E-09;0.42318282;0.000191337;0.006215105;0.372788037;8.44E-02;4.27E-02;6.24E-40;8.34E-11;3.10E-10;0.506293486;0.000452281;0.10037352;2.34E-01;4.69E-02;4.97E-04;5.29E-38;6.77E-14;3.58E-15;0.382347297
293.98745;57.65483;66.87164;79.03456;0.415468929;0.507318021;0.386916214;5.08439E-07;6.97E-05;0.00023361;2.04E-01;2.14E-01;2.41E-20;9.53E-08;1.77E-09;0.418633159;0.000168493;5.32E-03;0.326737257;8.93E-02;4.54E-02;2.06E-39;1.06E-10;3.75E-10;0.46696155;0.000385942;0.095988061;2.41E-01;4.98E-02;5.60E-04;1.17E-37;8.59E-14;4.54E-15;0.387414449
294.94237;57.26239;66.38418;78.67205;0.408705582;0.472421935;0.393710462;4.20118E-07;5.76E-05;0.000159541;1.85E-01;2.25E-01;6.26E-20;1.21E-07;2.25E-09;0.410275783;0.000148374;4.55E-03;0.276433958;9.42E-02;4.84E-02;6.79E-39;1.34E-10;4.54E-10;0.423741294;0.000329316;0.091547648;2.47E-01;5.29E-02;6.31E-04;2.60E-37;1.09E-13;5.77E-15;0.392231277
295.89728;56.8675;65.93392;78.30561;0.398024148;0.42991765;0.401644806;3.47137E-07;4.76E-05;0.000108947;1.63E-01;2.35E-01;1.63E-19;1.54E-07;2.86E-09;0.398569882;0.000130655;3.89E-03;0.225451053;9.92E-02;5.15E-02;2.24E-38;1.71E-10;5.49E-10;0.380173846;0.000280984;0.087082981;2.53E-01;5.61E-02;7.11E-04;5.76E-37;1.38E-13;7.32E-15;0.396819045
296.8522;56.47138;65.50361;77.9056;0.375452715;0.386510742;0.406809133;2.86829E-07;3.93E-05;7.43913E-05;1.39E-01;2.46E-01;4.23E-19;1.95E-07;3.63E-09;0.384676239;0.000115051;3.32E-03;0.177455018;1.04E-01;5.48E-02;7.39E-38;2.17E-10;6.65E-10;0.339895705;0.000239736;0.082623138;2.58E-01;5.95E-02;8.01E-04;1.28E-36;1.76E-13;9.30E-15;0.401201247
297.80711;56.09871;65.12648;77.52382;0.36258545;0.339463015;0.413228329;2.36998E-07;3.25E-05;5.0793E-05;1.14E-01;2.57E-01;1.10E-18;2.48E-07;4.61E-09;0.370287495;0.000101309;2.84E-03;0.135263476;1.09E-01;5.83E-02;2.44E-37;2.75E-10;8.05E-10;0.30569579;0.000204535;0.078195592;2.63E-01;6.29E-02;9.03E-04;2.83E-36;2.23E-13;1.18E-14;0.405402283
298.76203;55.76054;64.77184;77.13262;0.349787949;0.300090277;0.41750309;1.95821E-07;2.68E-05;3.46786E-05;8.98E-02;2.67E-01;2.85E-18;3.14E-07;5.85E-09;0.357199836;8.92075E-05;2.43E-03;0.10032835;1.14E-01;6.19E-02;8.04E-37;3.49E-10;9.74E-10;0.278999365;0.000174497;0.073825527;2.68E-01;6.65E-02;1.02E-03;6.27E-36;2.83E-13;1.50E-14;0.409446886
299.71694;55.43297;64.51275;76.7231;0.341751406;0.266201339;0.424580738;1.61798E-07;2.22E-05;2.36757E-05;6.87E-02;2.78E-01;7.42E-18;3.99E-07;7.43E-09;0.346835395;7.8551E-05;2.07E-03;0.072798562;1.19E-01;6.58E-02;2.65E-36;4.44E-10;1.18E-09;0.259930205;0.000148866;0.06953596;2.72E-01;7.01E-02;1.15E-03;1.39E-35;3.60E-13;1.90E-14;0.413358851
300.67186;55.12399;64.29797;76.32463;0.335524552;0.247219922;0.428220803;1.33684E-07;1.83E-05;1.61631E-05;5.11E-02;2.89E-01;1.93E-17;5.07E-07;9.43E-09;0.339957441;6.91667E-05;1.77E-03;0.051934179;1.24E-01;6.99E-02;8.75E-36;5.63E-10;1.43E-09;0.247725571;0.000126996;0.065347192;2.76E-01;7.39E-02;1.29E-03;3.08E-35;4.57E-13;2.42E-14;0.4171605
301.62677;54.81442;64.07207;75.91228;0.336635233;0.234597076;0.431545997;1.10455E-07;1.51E-05;1.10341E-05;3.72E-02;2.99E-01;5.01E-17;6.44E-07;1.20E-08;0.33667261;6.09031E-05;1.51E-03;0.036583435;1.29E-01;7.42E-02;2.89E-35;7.15E-10;1.73E-09;0.241212643;0.000108336;0.061277045;2.80E-01;7.78E-02;1.45E-03;6.82E-35;5.80E-13;3.07E-14;0.420871518
302.58169;54.50721;63.84397;75.50424;0.337789163;0.235282569;0.439642765;9.12618E-08;1.25E-05;7.53241E-06;2.66E-02;3.10E-01;1.30E-16;8.17E-07;1.52E-08;0.336624222;5.36264E-05;1.29E-03;0.025533257;1.34E-01;7.87E-02;9.53E-35;9.08E-10;2.09E-09;0.239159866;9.24167E-05;0.057340472;0.283748625;8.17E-02;1.64E-03;1.51E-34;7.37E-13;3.89E-14;0.424508455
303.5366;54.15767;63.63255;75.08213;0.346926198;0.24448713;0.444001095;7.54031E-08;1.03E-05;5.1419E-06;1.88E-02;3.20E-01;3.38E-16;1.04E-06;1.93E-08;0.339229093;4.72188E-05;1.10E-03;0.017703538;1.38E-01;8.35E-02;3.14E-34;1.15E-09;2.53E-09;0.240470522;7.88348E-05;0.053549902;0.286916049;8.57E-02;1.84E-03;3.35E-34;9.35E-13;4.95E-14;0.428083605
304.49152;53.82155;63.37987;74.67032;0.35685077;0.262300698;0.448073254;6.22997E-08;8.53E-06;3.50996E-06;1.31E-02;3.31E-01;8.78E-16;1.32E-06;2.45E-08;0.343859737;4.15766E-05;9.40E-04;0.012217493;1.43E-01;8.85E-02;1.04E-33;1.46E-09;3.06E-09;0.244253824;6.72478E-05;0.049914987;0.289786454;8.98E-02;2.08E-03;7.43E-34;1.19E-12;6.28E-14;0.431604432
305.44643;53.47007;63.12616;74.22964;0.365328095;0.275759805;0.45322894;5.14732E-08;7.05E-06;2.39594E-06;9.11E-03;3.41E-01;2.28E-15;1.67E-06;3.11E-08;0.349947605;3.66084E-05;8.02E-04;0.008403896;1.47E-01;9.37E-02;3.42E-33;1.86E-09;3.71E-09;0.249826288;5.7363E-05;0.04644304;0.292362808;9.39E-02;2.34E-03;1.65E-33;1.51E-12;7.97E-14;0.435072266
306.40135;53.13094;62.84453;73.80473;0.373066987;0.286277745;0.455694464;4.25279E-08;5.83E-06;1.63546E-06;6.29E-03;3.51E-01;5.93E-15;2.12E-06;3.95E-08;0.357024325;3.22336E-05;6.84E-04;0.00576742;1.51E-01;9.92E-02;1.13E-32;2.36E-09;4.49E-09;0.25668266;4.89304E-05;0.04313889;0.29464345;9.80E-02;2.63E-03;3.65E-33;1.91E-12;1.01E-13;0.438481366
307.35626;52.77708;62.5863;73.36165;0.377508638;0.294996053;0.457165867;3.5137E-08;4.81E-06;1.11635E-06;4.33E-03;3.60E-01;1.54E-14;2.70E-06;5.02E-08;0.364725113;2.83816E-05;5.84E-04;0.00395175;1.55E-01;1.05E-01;3.72E-32;3.00E-09;5.43E-09;0.264457902;4.1737E-05;0.040005364;0.2966199;1.02E-01;2.97E-03;8.08E-33;2.43E-12;1.28E-13;0.441817032
308.31118;52.44247;62.29741;72.91954;0.380720173;0.302766979;0.458408924;2.90303E-08;3.98E-06;7.62E-07;2.97E-03;3.70E-01;4.00E-14;3.42E-06;6.37E-08;0.37277635;2.49898E-05;4.98E-04;0.00270465;1.59E-01;1.11E-01;1.23E-31;3.80E-09;6.58E-09;0.272892517;3.56007E-05;0.037043222;0.298274521;1.06E-01;3.34E-03;1.79E-32;3.08E-12;1.63E-13;0.445053779
309.26609;52.04814;62.00491;72.48716;0.387176092;0.306699749;0.459134824;2.3985E-08;3.28E-06;5.20123E-07;2.04E-03;3.79E-01;1.04E-13;4.35E-06;8.09E-08;0.380976985;2.20032E-05;4.25E-04;0.001849678;1.62E-01;1.17E-01;4.05E-31;4.83E-09;7.96E-09;0.281802601;3.03663E-05;0.034251645;0.299577082;1.11E-01;3.76E-03;3.97E-32;3.92E-12;2.07E-13;0.448152216
310.22101;51.67412;61.71608;72.04957;0.391863947;0.314411701;0.45716667;1.98163E-08;2.71E-06;3.55018E-07;1.40E-03;3.88E-01;2.70E-13;5.52E-06;1.03E-07;0.389182005;1.93735E-05;3.63E-04;0.001264276;1.66E-01;1.24E-01;1.34E-30;6.13E-09;9.64E-09;0.291057326;2.59012E-05;0.031628216;0.300480666;1.15E-01;4.23E-03;8.80E-32;4.97E-12;2.63E-13;0.451055548
311.17592;51.30718;61.41623;71.61486;0.400468861;0.320561952;0.457342836;1.63722E-08;2.24E-06;2.42323E-07;9.55E-04;3.96E-01;7.01E-13;7.00E-06;1.30E-07;0.397287439;1.7058E-05;3.09E-04;0.000863818;1.69E-01;1.30E-01;4.41E-30;7.78E-09;1.17E-08;0.30055977;2.20925E-05;0.029169375;0.300916167;1.19E-01;4.76E-03;1.95E-31;6.31E-12;3.34E-13;0.453684373
312.13084;50.92178;61.10741;71.18077;0.405426651;0.328237698;0.455334411;1.35265E-08;1.85E-06;1.65399E-07;6.53E-04;4.05E-01;1.82E-12;8.89E-06;1.65E-07;0.405219931;1.50193E-05;2.64E-04;0.000590041;1.72E-01;1.37E-01;1.46E-29;9.88E-09;1.41E-08;0.310232037;1.88437E-05;0.026870421;0.300785629;1.23E-01;5.36E-03;4.32E-31;8.02E-12;4.24E-13;0.455930635
313.08575;50.5454;60.80675;70.74811;0.41107566;0.333971632;0.454582078;1.11755E-08;1.53E-06;1.13E-07;4.47E-04;4.12E-01;4.73E-12;1.13E-05;2.10E-07;0.412927739;1.32241E-05;2.25E-04;0.000402958;1.75E-01;1.45E-01;4.80E-29;1.25E-08;1.71E-08;0.31999905;1.60725E-05;0.024725919;0.299954156;1.27E-01;6.03E-03;9.58E-31;1.02E-11;5.38E-13;0.457649777
314.04067;50.14929;60.48509;70.30448;0.413350237;0.34000331;0.452790854;9.23305E-09;1.26E-06;7.71E-08;3.05E-04;4.20E-01;1.23E-11;1.43E-05;2.67E-07;0.420375245;1.16435E-05;1.92E-04;0.000275153;1.77E-01;1.52E-01;1.58E-28;1.59E-08;2.07E-08;0.329770779;1.37088E-05;0.022729698;0.29824087;1.31E-01;6.78E-03;2.12E-30;1.29E-11;6.83E-13;0.458652311
314.99558;49.75729;60.15194;69.87542;0.423352039;0.349805215;0.45205682;7.62821E-09;1.04E-06;5.26E-08;2.08E-04;4.27E-01;3.19E-11;1.82E-05;3.39E-07;0.427537644;1.02518E-05;1.64E-04;0.000187865;1.79E-01;1.60E-01;5.22E-28;2.02E-08;2.50E-08;0.339414748;1.16927E-05;0.020875198;0.295410145;1.35E-01;7.63E-03;4.70E-30;1.64E-11;8.68E-13;0.458695209
315.9505;49.35048;59.81551;69.44335;0.431107271;0.355787997;0.45079421;6.30229E-09;8.63E-07;3.59E-08;1.42E-04;4.34E-01;8.29E-11;2.31E-05;4.30E-07;0.434397723;9.02643E-06;1.40E-04;0.000128258;1.80E-01;1.68E-01;1.72E-27;2.57E-08;3.03E-08;0.348714753;9.97295E-06;0.019155456;0.291165173;1.39E-01;8.58E-03;1.04E-29;2.08E-11;1.10E-12;0.457476045
316.90541;48.93118;59.48253;69.01607;0.437422876;0.361156167;0.448914011;5.20683E-09;7.13E-07;2.45E-08;9.72E-05;4.41E-01;2.15E-10;2.93E-05;5.46E-07;0.440941445;7.9475E-06;1.19E-04;8.75584E-05;1.81E-01;1.76E-01;5.69E-27;3.26E-08;3.67E-08;0.357302793;8.50614E-06;0.017563393;0.285148842;1.42E-01;9.65E-03;2.31E-29;2.64E-11;1.40E-12;0.45463394
317.86033;48.52337;59.14437;68.5888;0.44531914;0.365631029;0.442865651;4.30176E-09;5.89E-07;1.67E-08;6.64E-05;4.47E-01;5.58E-10;3.72E-05;6.93E-07;0.447153515;6.99752E-06;1.02E-04;5.97712E-05;1.80E-01;1.85E-01;1.88E-26;4.14E-08;4.44E-08;0.364558993;7.25502E-06;0.016091787;0.276957692;1.46E-01;1.08E-02;5.12E-29;3.36E-11;1.78E-12;0.449764046
