temperature,rate_3,rate_10,rate_5,rate_3_diff,rate_3_diff_reaction_0,rate_3_diff_reaction_1,rate_3_diff_reaction_2,rate_3_diff_reaction_3,rate_3_diff_reaction_4,rate_3_diff_reaction_5,rate_3_diff_cumulative,rate_5_diff,rate_5_diff_reaction_0,rate_5_diff_reaction_1,rate_5_diff_reaction_2,rate_5_diff_reaction_3,rate_5_diff_reaction_4,rate_5_diff_reaction_5,rate_5_diff_cumulative,rate_10_diff,rate_10_diff_reaction_0,rate_10_diff_reaction_1,rate_10_diff_reaction_2,rate_10_diff_reaction_3,rate_10_diff_reaction_4,rate_10_diff_reaction_5,rate_10_diff_cumulative
445.11011,44.71522,45.00232,44.58305,-0.001374743,6.35802E-10,0,0,3.67935E-10,4.66178E-08,0,4.76216E-08,0.005972955,2.82721E-09,0,0,1.82788E-10,1.06195E-06,0,1.06496E-06,-0.001453309,4.84191E-08,0,0,1.63178E-08,1.70247E-05,1.4783E-09,1.70909E-05
446.06503,44.71832,45.00316,44.57583,0.000856367,5.77897E-10,0,0,3.03968E-10,3.85131E-08,0,3.9395E-08,0.005238837,2.56972E-09,0,0,1.43968E-10,8.77326E-07,0,8.80039E-07,-0.000735911,4.43931E-08,0,0,1.25159E-08,1.34099E-05,6.96595E-10,1.34675E-05
447.01994,44.71074,45.00278,44.57097,0.002488832,5.25266E-10,0,0,2.51122E-10,3.18175E-08,0,3.25939E-08,0.004208382,2.33569E-09,0,0,1.13394E-10,7.24802E-07,0,7.27251E-07,0.000346615,4.07018E-08,0,0,9.59987E-09,1.05624E-05,3.28243E-10,1.06131E-05
447.97486,44.71212,44.99849,44.569,0.003860578,4.77428E-10,0,0,2.07464E-10,2.62859E-08,0,2.69708E-08,0.003911746,2.12297E-09,0,0,8.93121E-11,5.98793E-07,0,6.01006E-07,0.001489396,3.73175E-08,0,0,7.36319E-09,8.31955E-06,1.54669E-10,8.36439E-06
448.92977,44.70703,44.99772,44.56703,0.00539911,4.33947E-10,0,0,1.71396E-10,2.1716E-08,0,2.23214E-08,0.003893246,1.92962E-09,0,0,7.03448E-11,4.94692E-07,0,4.96692E-07,0.002285701,3.42146E-08,0,0,5.64766E-09,6.5529E-06,7.28801E-11,6.59283E-06
449.88469,44.69764,44.99814,44.56502,0.005903172,3.94425E-10,0,0,1.41598E-10,1.79406E-08,0,1.84766E-08,0.003348477,1.75388E-09,0,0,5.54055E-11,4.08689E-07,0,4.10498E-07,0.002452494,3.13697E-08,0,0,4.33181E-09,5.16135E-06,3.43407E-11,5.19709E-06
450.8396,44.69074,44.99313,44.56023,0.004894689,3.58504E-10,0,0,1.16981E-10,1.48216E-08,0,1.52971E-08,0.002462171,1.59415E-09,0,0,4.3639E-11,3.37637E-07,0,3.39275E-07,0.002615659,2.87613E-08,0,0,3.32255E-09,4.0653E-06,1.61812E-11,4.0974E-06
451.79452,44.69074,44.9923,44.55424,0.003919562,3.25853E-10,0,0,9.66431E-11,1.22448E-08,0,1.26673E-08,0.002176598,1.44896E-09,0,0,3.43713E-11,2.78938E-07,0,2.80421E-07,0.002768923,2.63698E-08,0,0,2.54843E-09,3.20198E-06,7.62443E-12,3.23091E-06
452.74943,44.68384,44.98812,44.55183,0.002850206,2.96177E-10,0,0,7.98414E-11,1.0116E-08,0,1.0492E-08,0.001905675,1.317E-09,0,0,2.70719E-11,2.30444E-07,0,2.31788E-07,0.002973641,2.41772E-08,0,0,1.95468E-09,2.522E-06,3.59257E-12,2.54814E-06
453.70435,44.68384,44.98694,44.55223,0.002146239,2.69202E-10,0,0,6.59606E-11,8.3573E-09,0,8.69247E-09,0.001772576,1.19706E-09,0,0,2.13225E-11,1.90381E-07,0,1.91599E-07,0.002757065,2.21669E-08,0,0,1.49926E-09,1.98641E-06,1.69276E-12,2.01008E-06
454.65926,44.68315,44.98344,44.55543,0.002642991,2.44685E-10,0,0,5.44932E-11,6.90436E-09,0,7.20354E-09,0.001824548,1.08804E-09,0,0,1.67943E-11,1.57282E-07,0,1.58387E-07,0.001536626,2.03237E-08,0,0,1.14995E-09,1.56457E-06,7.97608E-13,1.58604E-06
455.61418,44.68143,44.981,44.55229,0.0032977,2.22401E-10,0,0,4.50193E-11,5.70401E-09,0,5.97143E-09,0.002165888,9.88944E-10,0,0,1.32276E-11,1.29938E-07,0,1.3094E-07,0.000419293,1.86338E-08,0,0,8.82021E-10,1.2323E-06,3.75814E-13,1.25182E-06
456.56909,44.67935,44.98017,44.54784,0.002915924,2.02146E-10,0,0,3.71926E-11,4.71235E-09,0,4.95169E-09,0.003131442,8.98877E-10,0,0,1.04185E-11,1.07348E-07,0,1.08258E-07,-0.000240757,1.70844E-08,0,0,6.76521E-10,9.70602E-07,1.77078E-13,9.88363E-07
457.52401,44.67251,44.98263,44.54424,0.003061607,1.83736E-10,0,0,3.07265E-11,3.89309E-09,0,4.10755E-09,0.004163987,8.17013E-10,0,0,8.20587E-12,8.86853E-08,0,8.95105E-08,-0.000505404,1.56639E-08,0,0,5.18898E-10,7.64475E-07,8.34505E-14,7.80658E-07
458.47892,44.66491,44.98518,44.53784,0.004531092,1.67002E-10,0,0,2.53846E-11,3.21627E-09,0,3.40865E-09,0.00489486,7.42604E-10,0,0,6.46318E-12,7.32672E-08,0,7.40162E-08,-0.000187112,1.43615E-08,0,0,3.98001E-10,6.02124E-07,3.93275E-14,6.16884E-07
459.43384,44.66488,44.98688,44.53505,0.004924082,1.51792E-10,0,0,2.09714E-11,2.65711E-09,0,2.82987E-09,0.004640503,6.74972E-10,0,0,5.09058E-12,6.05294E-08,0,6.12094E-08,0.000125114,1.31673E-08,0,0,3.05271E-10,4.74251E-07,1.85181E-14,4.87723E-07
460.38875,44.66488,44.98396,44.53024,0.00388985,1.37968E-10,0,0,1.73255E-11,2.19516E-09,0,2.35046E-09,0.003803481,6.135E-10,0,0,4.00949E-12,5.00062E-08,0,5.06237E-08,0.00043914,1.20725E-08,0,0,2.34146E-10,3.73534E-07,8.73951E-15,3.85841E-07
461.34367,44.66251,44.98184,44.52776,0.002507697,1.25403E-10,0,0,1.43134E-11,1.81352E-09,0,1.95324E-09,0.003119543,5.57626E-10,0,0,3.15798E-12,4.13124E-08,0,4.18732E-08,0.001294285,1.10686E-08,0,0,1.79593E-10,2.94206E-07,4.10332E-15,3.05455E-07
462.29858,44.65109,44.97853,44.52425,0.001397849,1.13982E-10,0,0,1.1825E-11,1.49824E-09,0,1.62405E-09,0.00280679,5.06841E-10,0,0,2.48732E-12,3.41302E-08,0,3.46395E-08,0.002456771,1.01483E-08,0,0,1.3775E-10,2.31726E-07,1.94509E-15,2.42012E-07
463.2535,44.64797,44.97725,44.52104,0.001025403,1.03601E-10,0,0,9.76914E-12,1.23776E-09,0,1.35113E-09,0.002941956,4.60681E-10,0,0,1.95908E-12,2.81965E-08,0,2.86591E-08,0.002858226,9.30447E-09,0,0,1.05655E-10,1.82514E-07,9.05932E-16,1.91924E-07
464.20841,44.6549,44.9785,44.5206,0.001024577,9.41659E-11,0,0,8.07075E-12,1.02257E-09,0,1.12481E-09,0.002887332,4.18725E-10,0,0,1.54304E-12,2.32945E-08,0,2.37147E-08,0.002291542,8.53082E-09,0,0,8.10389E-11,1.43753E-07,4.26322E-16,1.52365E-07
465.16333,44.65626,44.97593,44.51784,0.000948121,8.55898E-11,0,0,6.66762E-12,8.44796E-10,0,9.37053E-10,0.003115392,3.8059E-10,0,0,1.21533E-12,1.92446E-08,0,1.96264E-08,0.001459169,7.82148E-09,0,0,6.21577E-11,1.13224E-07,2.13161E-16,1.21108E-07
466.11824,44.65348,44.9693,44.51503,0.001205184,7.77948E-11,0,0,5.50843E-12,6.97926E-10,0,7.81229E-10,0.002746217,3.45928E-10,0,0,9.57231E-13,1.58989E-08,0,1.62458E-08,0.001228844,7.17114E-09,0,0,4.76757E-11,8.91787E-08,1.06581E-16,9.63975E-08
467.07316,44.65279,44.968,44.50879,0.002817372,7.07097E-11,0,0,4.55077E-12,5.76589E-10,0,6.51849E-10,0.001621927,3.14423E-10,0,0,7.53942E-13,1.31348E-08,0,1.345E-08,0.001595072,6.57486E-09,0,0,3.65677E-11,7.02396E-08,5.32904E-17,7.6851E-08
468.02807,44.6473,44.97027,44.50904,0.005252815,6.42699E-11,0,0,3.7596E-12,4.76347E-10,0,5.44377E-10,0.001418393,2.85787E-10,0,0,5.93828E-13,1.08513E-08,0,1.11377E-08,0.001871765,6.02817E-09,0,0,2.80479E-11,5.53228E-08,2.66452E-17,6.1379E-08
468.98299,44.64075,44.97098,44.50724,0.005948637,5.84166E-11,0,0,3.10599E-12,3.93532E-10,0,4.55055E-10,0.001468682,2.5976E-10,0,0,4.67718E-13,8.96475E-09,0,9.22497E-09,0.001611594,5.52693E-09,0,0,2.1513E-11,4.35738E-08,0,4.91222E-08
469.9379,44.63419,44.96888,44.50585,0.005567531,5.30963E-11,0,0,2.566E-12,3.25116E-10,0,3.80778E-10,0.000949323,2.36102E-10,0,0,3.6839E-13,7.4062E-09,0,7.64267E-09,0.001311559,5.06737E-09,0,0,1.65007E-11,3.432E-08,0,3.94039E-08
470.89282,44.62868,44.96303,44.5122,0.005598841,4.82607E-11,0,0,2.11989E-12,2.68593E-10,0,3.18974E-10,0.00074766,2.14599E-10,0,0,2.90147E-13,6.1186E-09,0,6.33349E-09,0.001715347,4.64602E-09,0,0,1.26562E-11,2.70314E-08,0,3.169E-08
471.84773,44.62389,44.96178,44.50709,0.004507961,4.38654E-11,0,0,1.75134E-12,2.21897E-10,0,2.67514E-10,0.001573988,1.95055E-10,0,0,2.28535E-13,5.05487E-09,0,5.25015E-09,0.002039839,4.25971E-09,0,0,9.70747E-12,2.12907E-08,0,2.55601E-08
472.80265,44.62178,44.96136,44.50105,0.002884126,3.98704E-11,0,0,1.44686E-12,1.8332E-10,0,2.24637E-10,0.002267942,1.77291E-10,0,0,1.80001E-13,4.17606E-09,0,4.35353E-09,0.001711032,3.90552E-09,0,0,7.44573E-12,1.67691E-08,0,2.06821E-08
473.75756,44.62109,44.95969,44.50105,0.001832839,3.62392E-11,0,0,1.19532E-12,1.51449E-10,0,1.88884E-10,0.002391086,1.61144E-10,0,0,1.4177E-13,3.45004E-09,0,3.61133E-09,0.00157313,3.58078E-09,0,0,5.71096E-12,1.32079E-08,0,1.67944E-08
474.71248,44.61489,44.95802,44.50105,0.000865287,3.29388E-11,0,0,9.8751E-13,1.25119E-10,0,1.59045E-10,0.002796867,1.46468E-10,0,0,1.11664E-13,2.85024E-09,0,2.99682E-09,0.001729776,3.28304E-09,0,0,4.38036E-12,1.04029E-08,0,1.36903E-08
475.66739,44.61489,44.9576,44.49463,0.000917948,2.99389E-11,0,0,8.15827E-13,1.03367E-10,0,1.34121E-10,0.002588279,1.33129E-10,0,0,8.79461E-14,2.35472E-09,0,2.48793E-09,0.001931453,3.01006E-09,0,0,3.35979E-12,8.19362E-09,0,1.1207E-08
476.62231,44.61933,44.9576,44.49305,0.00200396,2.72123E-11,0,0,6.73991E-13,8.5396E-11,0,1.13282E-10,0.002257389,1.21004E-10,0,0,6.92735E-14,1.94534E-09,0,2.06641E-09,0.00220364,2.75977E-09,0,0,2.577E-12,6.45352E-09,0,9.21587E-09
477.57722,44.6142,44.95223,44.49305,0.002841779,2.4734E-11,0,0,5.56815E-13,7.05497E-11,0,9.58405E-11,0.002943755,1.09984E-10,0,0,5.45581E-14,1.60714E-09,0,1.71717E-09,0.002277009,2.5303E-09,0,0,1.97659E-12,5.08298E-09,0,7.61526E-09
478.53214,44.61351,44.94717,44.49043,0.003721291,2.24813E-11,0,0,4.60012E-13,5.82843E-11,0,8.12256E-11,0.003713914,9.99671E-11,0,0,4.29732E-14,1.32773E-09,0,1.42774E-09,0.002128131,2.31991E-09,0,0,1.51607E-12,4.0035E-09,0,6.32492E-09
479.48705,44.60837,44.94757,44.48505,0.004823571,2.04339E-11,0,0,3.80036E-13,4.81514E-11,0,6.89653E-11,0.003846412,9.08628E-11,0,0,3.38436E-14,1.0969E-09,0,1.1878E-09,0.001759665,2.12701E-09,0,0,1.16283E-12,3.15327E-09,0,5.28145E-09
480.44197,44.59796,44.94852,44.48146,0.006047854,1.85729E-11,0,0,3.13969E-13,3.97801E-11,0,5.86669E-11,0.003655137,8.25875E-11,0,0,2.66547E-14,9.06199E-10,0,9.88813E-10,0.001189434,1.95015E-09,0,0,8.91912E-13,2.4836E-09,0,4.43465E-09
481.39688,44.59394,44.94546,44.47706,0.006573751,1.68814E-11,0,0,2.59383E-13,3.28642E-11,0,5.0005E-11,0.003105054,7.5066E-11,0,0,2.0993E-14,7.48654E-10,0,8.23741E-10,0.000594402,1.788E-09,0,0,6.84105E-13,1.95616E-09,0,3.74484E-09
482.3518,44.59075,44.94533,44.47319,0.006338483,1.53439E-11,0,0,2.14289E-13,2.71506E-11,0,4.27089E-11,0.00327535,6.82294E-11,0,0,1.65379E-14,6.18497E-10,0,6.86743E-10,0.000646595,1.63933E-09,0,0,5.2472E-13,1.54073E-09,0,3.18058E-09
483.30671,44.58178,44.9452,44.46906,0.006256917,1.39465E-11,0,0,1.77038E-13,2.24304E-11,0,3.6554E-11,0.004473881,6.20155E-11,0,0,1.30278E-14,5.1097E-10,0,5.72999E-10,0.001485248,1.50302E-09,0,0,4.02461E-13,1.21352E-09,0,2.71694E-09
484.26163,44.5811,44.94506,44.46906,0.005253686,1.26763E-11,0,0,1.46253E-13,1.85308E-11,0,3.13533E-11,0.00531166,5.63675E-11,0,0,1.02602E-14,4.22136E-10,0,4.78514E-10,0.002038302,1.37804E-09,0,0,3.08694E-13,9.55802E-10,0,2.33415E-09
485.21654,44.57006,44.94172,44.46792,0.003672905,1.15219E-11,0,0,1.20833E-13,1.53092E-11,0,2.69519E-11,0.005613026,5.12339E-11,0,0,8.08331E-15,3.48746E-10,0,3.99988E-10,0.002001427,1.26346E-09,0,0,2.36775E-13,7.52818E-10,0,2.01652E-09
486.17146,44.56903,44.93832,44.46067,0.002430196,1.04725E-11,0,0,9.98202E-14,1.26476E-11,0,2.32199E-11,0.005327962,4.65678E-11,0,0,6.36202E-15,2.88115E-10,0,3.3469E-10,0.002090977,1.15841E-09,0,0,1.81611E-13,5.9294E-10,0,1.75153E-09
487.12637,44.56627,44.93503,44.44338,0.001162748,9.51877E-12,0,0,8.2464E-14,1.04488E-11,0,2.005E-11,0.004560842,4.23267E-11,0,0,5.01199E-15,2.38026E-10,0,2.80358E-10,0.002312797,1.06209E-09,0,0,1.39295E-13,4.67017E-10,0,1.52924E-09
488.08129,44.56342,44.93461,44.44227,0.001105287,8.65183E-12,0,0,6.81355E-14,8.63223E-12,0,1.73522E-11,0.003887412,3.84718E-11,0,0,3.94884E-15,1.96644E-10,0,2.3512E-10,0.002256089,9.73773E-10,0,0,1.06835E-13,3.67836E-10,0,1.34172E-09
489.0362,44.57041,44.93372,44.44313,0.001353689,7.86388E-12,0,0,5.6285E-14,7.1315E-12,0,1.50517E-11,0.003223518,3.4968E-11,0,0,3.11351E-15,1.62457E-10,0,1.97428E-10,0.001836189,8.92805E-10,0,0,8.19456E-14,2.89718E-10,0,1.18261E-09
489.99112,44.57007,44.93208,44.44307,0.002043869,7.14763E-12,0,0,4.65028E-14,5.89165E-12,0,1.30858E-11,0.002190873,3.17834E-11,0,0,2.44693E-15,1.34213E-10,0,1.65999E-10,0.001252473,8.18569E-10,0,0,6.28575E-14,2.2819E-10,0,1.04682E-09
490.94603,44.56321,44.93001,44.44307,0.003511977,6.49673E-12,0,0,3.84193E-14,4.86738E-12,0,1.14025E-11,0.001672368,2.88888E-11,0,0,1.93223E-15,1.1088E-10,0,1.39771E-10,0.000806013,7.50506E-10,0,0,4.82148E-14,1.79729E-10,0,9.30283E-10
491.90095,44.55893,44.92834,44.44067,0.003927352,5.90499E-12,0,0,3.17346E-14,4.02116E-12,0,9.95789E-12,0.002759796,2.62577E-11,0,0,1.51879E-15,9.16029E-11,0,1.17862E-10,0.000983511,6.88102E-10,0,0,3.69793E-14,1.4156E-10,0,8.29698E-10
492.85586,44.55007,44.92751,44.43389,0.004505892,5.3672E-12,0,0,2.6219E-14,3.32208E-12,0,8.7155E-12,0.004245528,2.38663E-11,0,0,1.19815E-15,7.56775E-11,0,9.95451E-11,0.001466919,6.30887E-10,0,0,2.83573E-14,1.11497E-10,0,7.42412E-10
493.81078,44.55075,44.92792,44.42867,0.004520748,4.87839E-12,0,0,2.16627E-14,2.74451E-12,0,7.64456E-12,0.005001458,2.16927E-11,0,0,9.45022E-16,6.25207E-11,0,8.42143E-11,0.001570558,5.78429E-10,0,0,2.17504E-14,8.78177E-11,0,6.66268E-10
494.76569,44.54404,44.92751,44.42347,0.003419694,4.43417E-12,0,0,1.78957E-14,2.26737E-12,0,6.71943E-12,0.005304257,1.97171E-11,0,0,7.42517E-16,5.16513E-11,0,7.13691E-11,0.001551373,5.30333E-10,0,0,1.66822E-14,6.91678E-11,0,5.99518E-10
495.72061,44.5445,44.92534,44.41907,0.002589117,4.03033E-12,0,0,1.47882E-14,1.87318E-12,0,5.9183E-12,0.005007582,1.79214E-11,0,0,5.82201E-16,4.26715E-11,0,6.05935E-11,0.001517699,4.86236E-10,0,0,1.27987E-14,5.44785E-11,0,5.40728E-10
496.67552,44.54455,44.91998,44.41707,0.001945937,3.66323E-12,0,0,1.22102E-14,1.54752E-12,0,5.22296E-12,0.004466361,1.62892E-11,0,0,4.64073E-16,3.52529E-11,0,5.15426E-11,0.001466303,4.45806E-10,0,0,9.81881E-15,4.29089E-11,0,4.88725E-10
497.63044,44.53822,44.91998,44.41148,0.001675142,3.3296E-12,0,0,1.00919E-14,1.27848E-12,0,4.61817E-12,0.004245633,1.48057E-11,0,0,3.62821E-16,2.91241E-11,0,4.39301E-11,0.001303788,4.08738E-10,0,0,7.53508E-15,3.37962E-11,0,4.42542E-10
498.58535,44.53659,44.91998,44.40595,0.001298338,3.02635E-12,0,0,8.33333E-15,1.05622E-12,0,4.0909E-12,0.004358258,1.34573E-11,0,0,2.86882E-16,2.40608E-11,0,3.75184E-11,0.000884133,3.74752E-10,0,0,5.77649E-15,2.66189E-11,0,4.01376E-10
499.54027,44.53659,44.91998,44.40348,0.000894504,2.75077E-12,0,0,6.88449E-15,8.72591E-13,0,3.63024E-12,0.004536816,1.22317E-11,0,0,2.27818E-16,1.98777E-11,0,3.21096E-11,0.000257206,3.43591E-10,0,0,4.43312E-15,2.09658E-11,0,3.64562E-10
500.49518,44.53659,44.91998,44.39879,0.000656142,2.50024E-12,0,0,5.68545E-15,7.2089E-13,0,3.22681E-12,0.00477235,2.50024E-12,0,0,5.68545E-15,7.2089E-13,0,3.22681E-12,-0.000271983,2.50024E-12,0,0,5.68545E-15,7.2089E-13,0,3.22681E-12
